Scenario,Method,Bus,TimeSlot,Voltage_pu,VoltageSq
Rainy_LowWind,centralized,14,24,0.971543139685154,0.943896072269288
Rainy_LowWind,centralized,15,1,0.977957274079018,0.956400429924064
Rainy_LowWind,centralized,15,2,0.966686612147919,0.934483006106021
Rainy_LowWind,centralized,15,3,0.964042526195192,0.929377992312807
Rainy_LowWind,centralized,15,4,0.967497985187693,0.936052351342246
Rainy_LowWind,centralized,15,5,0.967215904261434,0.935506605456264
Rainy_LowWind,centralized,15,6,0.969759947111175,0.940434355021069
Rainy_LowWind,centralized,15,7,0.9716922954239,0.944185916986167
Rainy_LowWind,centralized,15,8,0.977077686219512,0.954680804908074
Rainy_LowWind,centralized,15,9,0.971161291341914,0.943154253800895
Rainy_LowWind,centralized,15,10,0.970620203875012,0.94210358017037
Rainy_LowWind,centralized,15,11,0.970238527705634,0.941362800644397
Rainy_LowWind,centralized,15,12,0.970147642785823,0.941186448802889
Rainy_LowWind,centralized,15,13,0.970143480077442,0.941178371936771
Rainy_LowWind,centralized,15,14,0.969335059839601,0.939610458234244
Rainy_LowWind,centralized,15,15,0.965327497824288,0.931857178055701
Rainy_LowWind,centralized,15,16,0.966693602392992,0.93449652090754
Rainy_LowWind,centralized,15,17,0.969897813441727,0.940701768519042
Rainy_LowWind,centralized,15,18,0.969258182536619,0.93946142441419
Rainy_LowWind,centralized,15,19,0.969257930915169,0.939460936641955
Rainy_LowWind,centralized,15,20,0.969813300377188,0.940537837588495
Rainy_LowWind,centralized,15,21,0.974828347188613,0.950290306482484
Rainy_LowWind,centralized,15,22,0.982295299184259,0.964904054799493
Rainy_LowWind,centralized,15,23,0.973237159238737,0.947190568123086
Rainy_LowWind,centralized,15,24,0.96785989744256,0.936752781077523
Rainy_LowWind,centralized,16,1,0.974208480415518,0.949082163313513
Rainy_LowWind,centralized,16,2,0.960000000557789,0.921600001070955
Rainy_LowWind,centralized,16,3,0.960000000721402,0.921600001385092
Rainy_LowWind,centralized,16,4,0.965364393753104,0.931928412726299
Rainy_LowWind,centralized,16,5,0.964917706276074,0.93106617988508
Rainy_LowWind,centralized,16,6,0.963944419754897,0.929188844376605
Rainy_LowWind,centralized,16,7,0.966767267971796,0.934638950421651
Rainy_LowWind,centralized,16,8,0.974738473005923,0.950115090757919
Rainy_LowWind,centralized,16,9,0.968632141909745,0.93824822634066
Rainy_LowWind,centralized,16,10,0.968176101065902,0.937364962675172
Rainy_LowWind,centralized,16,11,0.967858064202978,0.936749232442736
Rainy_LowWind,centralized,16,12,0.967780021263628,0.936598169557028
Rainy_LowWind,centralized,16,13,0.967772230175595,0.936583089499045
Rainy_LowWind,centralized,16,14,0.966486523566232,0.93409620023514
Rainy_LowWind,centralized,16,15,0.960000001064531,0.9216000020439
Rainy_LowWind,centralized,16,16,0.962267548641891,0.925958835169274
Rainy_LowWind,centralized,16,17,0.967573226310259,0.936197948272444
Rainy_LowWind,centralized,16,18,0.967046288196787,0.935178523515183
Rainy_LowWind,centralized,16,19,0.967054928913515,0.935195235535923
Rainy_LowWind,centralized,16,20,0.967526870774445,0.936108245670589
Rainy_LowWind,centralized,16,21,0.972614068456902,0.945978126160288
Rainy_LowWind,centralized,16,22,0.980337961135053,0.961062518042433
Rainy_LowWind,centralized,16,23,0.969157045574581,0.93926537898685
Rainy_LowWind,centralized,16,24,0.960902572119553,0.923333753105972
Rainy_LowWind,centralized,17,1,0.966052391739531,0.933257223585669
Rainy_LowWind,centralized,17,2,0.965340269484428,0.931881835888269
Rainy_LowWind,centralized,17,3,0.973917410345103,0.948515122173311
