Scenario,Method,Bus,TimeSlot,Voltage_pu,VoltageSq
S3_Carbon_NoDR,admm,11,5,0.9732197135656661,0.947156610872837
S3_Carbon_NoDR,admm,11,6,0.9911742722293965,0.9824264379294738
S3_Carbon_NoDR,admm,11,7,0.9866473776103848,0.9734730477454492
S3_Carbon_NoDR,admm,11,8,0.9899948587001224,0.9800898202526752
S3_Carbon_NoDR,admm,11,9,0.9867653124252113,0.9737057818056248
S3_Carbon_NoDR,admm,11,10,0.9833060001973282,0.9668906900240679
S3_Carbon_NoDR,admm,11,11,0.9810324209772442,0.9624246110084728
S3_Carbon_NoDR,admm,11,12,0.9809316149860133,0.9622268332790683
S3_Carbon_NoDR,admm,11,13,0.980838364423936,0.962043897125822
S3_Carbon_NoDR,admm,11,14,0.9810324447113273,0.9624246575762835
S3_Carbon_NoDR,admm,11,15,0.9814045610862557,0.9631549125209063
S3_Carbon_NoDR,admm,11,16,0.980350476279759,0.9610870563419504
S3_Carbon_NoDR,admm,11,17,0.9810491556504947,0.9624574458025486
S3_Carbon_NoDR,admm,11,18,0.9799795486386307,0.9603599157499744
S3_Carbon_NoDR,admm,11,19,0.979666878851052,0.9597471935177617
S3_Carbon_NoDR,admm,11,20,0.9824452792850676,0.9651987267895146
S3_Carbon_NoDR,admm,11,21,0.9881624895597474,0.9764651057729178
S3_Carbon_NoDR,admm,11,22,0.9928126396756549,0.9856769374997418
S3_Carbon_NoDR,admm,11,23,0.9882801788713562,0.9766977119499999
S3_Carbon_NoDR,admm,11,24,0.9899986761517299,0.9800973787821776
S3_Carbon_NoDR,admm,12,1,1.01176243542758,1.0236632257423481
S3_Carbon_NoDR,admm,12,2,1.0122704358052665,1.0246914352053844
S3_Carbon_NoDR,admm,12,3,0.9701777142491906,0.9412447972257841
S3_Carbon_NoDR,admm,12,4,0.9670838098728657,0.9352510953182169
S3_Carbon_NoDR,admm,12,5,0.967773088028767,0.9365847499127358
S3_Carbon_NoDR,admm,12,6,0.9870171240897767,0.9742028032464536
S3_Carbon_NoDR,admm,12,7,0.9844417915080874,0.9691256408676527
S3_Carbon_NoDR,admm,12,8,0.9884955436338008,0.9771234397838834
S3_Carbon_NoDR,admm,12,9,0.9852950859783008,0.9708064064529872
S3_Carbon_NoDR,admm,12,10,0.9817487432566624,0.963830594886036
S3_Carbon_NoDR,admm,12,11,0.9794274513606532,0.9592781324788248
S3_Carbon_NoDR,admm,12,12,0.9793194436275445,0.9590665726669633
S3_Carbon_NoDR,admm,12,13,0.9792188271649654,0.9588695114743304
S3_Carbon_NoDR,admm,12,14,0.9794181057383442,0.9592598258480864
S3_Carbon_NoDR,admm,12,15,0.9797915895610032,0.9599915589744773
S3_Carbon_NoDR,admm,12,16,0.9787601772684744,0.9579714846066154
S3_Carbon_NoDR,admm,12,17,0.9785070902956836,0.9574761257589252
S3_Carbon_NoDR,admm,12,18,0.9782281079306229,0.9569302311455263
S3_Carbon_NoDR,admm,12,19,0.9780725318926904,0.9566258776429779
S3_Carbon_NoDR,admm,12,20,0.980928212797606,0.9622201586623055
S3_Carbon_NoDR,admm,12,21,0.9867698782291413,0.9737147925803543
S3_Carbon_NoDR,admm,12,22,0.9914677823936562,0.9830083635245944
S3_Carbon_NoDR,admm,12,23,0.9850767095568775,0.9703761237114048
S3_Carbon_NoDR,admm,12,24,0.984820254812742,0.9698709342894343
S3_Carbon_NoDR,admm,13,1,1.0069986538792435,1.0140462889146082
S3_Carbon_NoDR,admm,13,2,1.007678283534061,1.0154155231061512
S3_Carbon_NoDR,admm,13,3,0.9595770462898506,0.9207881077663542
S3_Carbon_NoDR,admm,13,4,0.9568886243106768,0.9156358393351796
S3_Carbon_NoDR,admm,13,5,0.9571682687453207,0.9161710946929144
S3_Carbon_NoDR,admm,13,6,0.9741376599236267,0.9489441804814793
S3_Carbon_NoDR,admm,13,7,0.9741368656747666,0.9489426330666584
S3_Carbon_NoDR,admm,13,8,0.9804630224799589,0.9613077384505363
S3_Carbon_NoDR,admm,13,9,0.9771137673753664,0.9547513143944816
S3_Carbon_NoDR,admm,13,10,0.9730183531761418,0.946764715617611
S3_Carbon_NoDR,admm,13,11,0.9703868621640699,0.9416506622606295
S3_Carbon_NoDR,admm,13,12,0.9702745415994184,0.9414326860759615
S3_Carbon_NoDR,admm,13,13,0.9701680313363614,0.9412260090270711
S3_Carbon_NoDR,admm,13,14,0.9703521488474534,0.9415832927728702
S3_Carbon_NoDR,admm,13,15,0.970673298340138,0.9422066521105226
S3_Carbon_NoDR,admm,13,16,0.9698620320208118,0.940632361155538
S3_Carbon_NoDR,admm,13,17,0.9685207951222999,0.938032530584332
S3_Carbon_NoDR,admm,13,18,0.96917827521574,0.9393065291501567
